"Calories","Total_Fat","Sodium","Carbohydrates","Sugars","Protein","Vitamin_A_RE_DV","Vitamin_C_mg_DV","Dietary_Fibre_g","Calcium_mg_DV","Iron_mg_DV","cluster"
0.38121207891216735,-0.06660612868488143,-0.5163400159677975,0.9075441476444901,1.206574812325781,-0.0631904381359863,0.130898196165428,-0.28287227921608304,-0.2948342232732006,1.16621007002789,-0.42655100909054394,"cluster_0"
0.6993814143507608,0.9365659102165684,1.2433822464243869,0.0062881998008449975,-0.757351810671357,1.028936299975821,0.2565686070285883,0.022635214301137147,0.9709746300083087,-0.19356724685774934,1.1986180481684454,"cluster_1"
-0.8405487433597296,-0.7165950394582075,-0.6480707527572749,-0.6483391413720265,-0.2374991184794955,-0.7943470603305054,-0.30201292534444335,0.18202250855804497,-0.5829026273956729,-0.668676566757136,-0.6752008969178661,"cluster_2"
